FAMI_ESTRATOVIVIENDA;FAMI_TIENEINTERNET;FAMI_TIENESERVICIOTV;FAMI_TIENECOMPUTADOR;FAMI_TIENEHORNOMICROOGAS;FAMI_TIENEAUTOMOVIL;FAMI_TIENECONSOLAVIDEOJUEGOS;FAMI_NUMLIBROS;FAMI_SITUACIONECONOMICA;ESTU_DEDICACIONINTERNET;COLE_BILINGUE;COLE_JORNADA;PUNT_LECTURA_CRITICA;PUNT_MATEMATICAS;PUNT_C_NATURALES;PUNT_SOCIALES_CIUDADANAS;PUNT_INGLES;PUNT_GLOBAL;CALIFICACION
4;1;0;1;1;1;0;0;2;2;0;5;48;51;47;53;52;250;2
4;1;1;1;1;1;1;2;1;2;0;5;53;62;53;48;71;277;0
3;1;1;1;0;0;0;1;1;1;0;1;70;61;64;60;61;318;0
3;1;1;1;1;1;0;0;0;2;0;5;76;73;76;73;85;377;0
5;1;1;1;1;1;1;3;0;3;0;1;78;68;67;74;66;357;0
3;0;1;1;1;0;0;1;1;4;0;5;63;61;62;66;63;315;0
3;1;1;1;1;0;0;1;1;2;0;1;67;70;64;64;75;335;0
2;1;1;0;0;1;0;1;1;2;0;5;53;56;59;58;58;283;0
5;1;1;1;1;1;1;3;2;2;1;5;67;64;61;71;82;335;0
4;1;1;1;1;0;0;2;1;1;0;1;73;56;57;67;72;320;0
4;1;1;1;1;1;0;1;2;2;0;5;70;72;66;59;80;339;0
2;1;0;1;1;1;1;1;2;1;0;1;50;46;43;45;39;227;2
2;1;0;1;1;1;1;1;1;0;0;1;42;27;42;30;37;177;2
5;1;1;1;1;1;1;3;0;1;0;5;65;64;68;64;81;332;0
3;1;1;1;0;0;1;0;2;0;0;3;49;40;45;43;44;221;2
6;1;1;1;1;1;1;1;1;1;1;5;55;62;59;64;82;308;0
5;1;1;1;1;1;1;0;1;3;0;3;31;28;33;27;41;153;2
5;1;1;1;1;1;1;2;1;3;1;5;68;77;65;53;86;337;0
5;1;1;1;1;1;1;2;2;3;1;5;50;46;37;50;67;237;2
3;1;1;1;1;0;0;1;2;0;0;3;56;43;43;43;45;231;2
4;1;1;1;1;1;1;3;1;3;1;5;62;53;53;55;81;288;0
3;1;1;1;1;0;1;0;2;3;0;1;63;56;58;61;54;295;0
3;1;0;1;0;0;0;0;0;0;0;3;66;58;67;68;70;326;0
4;1;1;1;1;1;0;0;1;3;0;5;51;44;40;43;52;225;2
2;1;1;1;1;0;0;3;1;1;0;2;56;43;35;36;44;213;2
6;1;1;1;0;1;1;2;0;2;0;5;68;57;66;68;68;325;0
5;1;1;1;1;1;0;0;0;3;0;5;76;69;62;73;78;353;0
3;1;1;1;0;0;0;1;1;3;0;1;50;29;39;44;45;204;2
2;1;1;0;1;0;0;1;1;1;0;1;42;36;37;32;49;188;2
3;1;1;1;1;1;0;1;1;3;0;1;60;41;42;46;47;236;2
2;1;1;1;1;1;1;1;1;3;0;5;50;34;46;39;35;208;2
5;1;1;1;1;0;0;0;1;2;0;5;67;57;61;59;59;304;0
4;1;1;1;1;1;1;0;2;3;0;5;50;67;51;57;49;278;0
4;1;1;1;1;1;1;1;2;2;0;5;55;53;58;49;66;273;0
5;1;1;1;1;1;1;2;2;2;0;5;54;56;56;63;74;293;0
4;1;1;1;1;1;1;2;1;3;0;5;53;58;56;53;60;277;0
5;1;1;1;1;1;1;2;1;3;0;5;56;64;59;52;57;288;0
4;1;1;1;1;1;0;2;1;3;0;5;62;62;51;51;61;284;0
3;1;1;1;1;1;1;2;1;2;0;5;67;61;57;64;65;312;0
3;1;1;1;0;0;1;0;2;3;0;1;53;33;42;45;51;219;2
4;1;1;1;1;1;1;3;1;3;1;5;62;55;62;69;71;313;0
1;1;1;0;1;0;0;1;1;2;0;5;48;43;49;52;44;238;2
5;1;1;1;1;1;0;1;1;2;0;5;73;72;68;74;77;361;0
4;1;1;1;1;0;0;0;2;3;0;1;60;34;45;48;48;234;2
2;1;1;1;1;1;0;1;0;1;0;5;63;50;49;54;65;274;0
3;1;1;1;0;1;0;0;1;1;0;1;69;60;54;48;53;287;0
4;1;1;1;1;1;0;1;1;2;0;5;43;39;40;34;51;200;2
6;1;1;1;1;1;1;3;1;3;1;5;61;68;64;69;76;332;0
5;1;1;1;0;0;1;3;0;2;1;5;75;70;75;75;81;372;0
4;1;1;1;1;1;1;1;0;3;0;5;40;46;41;31;47;200;2
5;1;1;1;1;1;1;2;1;2;0;1;74;67;64;66;100;351;0
3;1;0;1;0;1;1;0;1;3;0;2;67;53;47;45;59;267;0
4;1;1;1;1;1;1;2;2;3;0;5;59;70;64;68;74;330;0
3;1;1;1;1;1;1;1;1;3;0;1;52;50;45;40;42;232;2
5;1;1;1;1;1;1;3;2;2;0;5;67;69;72;61;55;332;0
6;1;1;1;1;1;0;0;1;2;0;5;68;49;50;62;82;296;0
4;1;1;1;1;1;1;1;2;3;0;5;69;64;66;67;83;339;0
3;1;1;1;1;0;0;0;1;2;0;1;39;42;33;31;28;178;2
3;0;1;1;0;1;0;1;1;2;0;1;54;57;58;59;64;288;0
3;1;1;1;1;1;1;0;1;3;1;5;53;50;38;48;58;240;2
6;1;1;0;0;0;0;0;1;1;0;5;60;62;43;43;70;267;0
2;1;1;1;1;1;0;1;1;2;0;1;67;68;51;37;63;282;0
3;1;1;1;0;0;0;0;0;2;0;5;48;54;45;45;57;243;2
4;1;1;1;1;1;1;2;1;3;0;5;66;60;66;68;82;332;0
3;1;1;1;1;1;1;2;1;2;0;3;51;51;54;45;56;253;0
4;1;1;1;1;1;1;1;1;3;0;5;56;49;61;61;73;290;0
4;1;1;1;1;0;1;1;1;1;0;5;67;47;43;56;66;271;0
3;1;1;1;1;0;1;2;1;2;0;5;65;68;64;60;69;323;0
3;1;1;0;0;0;0;0;1;3;0;1;55;52;51;50;44;257;0
3;1;1;1;1;1;0;2;1;1;0;1;52;59;49;37;51;247;2
4;1;1;1;1;0;0;1;2;1;0;5;62;64;60;56;70;306;0
3;1;1;1;1;1;0;0;2;2;0;2;69;59;57;66;58;312;0
4;1;0;1;0;1;0;1;2;3;0;5;61;73;63;61;55;319;0
6;1;1;1;1;1;1;1;0;1;0;1;62;63;50;53;64;288;0
1;0;0;0;0;0;0;1;1;1;0;5;47;40;50;47;48;231;2
3;1;1;1;1;1;1;1;0;3;0;5;67;58;58;59;53;300;0
4;1;1;1;0;0;0;2;1;2;0;5;41;54;54;43;44;238;2
3;1;1;1;1;1;0;2;1;2;0;5;56;62;55;59;65;293;0
3;1;1;1;0;0;0;2;1;3;0;1;60;57;54;54;54;280;0
4;1;1;1;1;1;1;2;2;3;0;5;72;72;71;68;81;358;0
5;1;1;1;1;1;1;2;2;2;1;5;73;71;69;63;84;351;0
3;1;1;1;0;0;1;0;0;1;0;1;43;43;29;40;48;197;2
4;1;1;1;1;1;1;2;1;3;0;5;60;58;49;63;71;293;0
4;1;1;1;1;1;0;2;1;2;0;5;62;53;55;59;64;289;0
4;1;1;1;1;1;0;2;2;2;0;1;55;56;52;47;62;266;0
4;1;1;1;1;1;0;2;1;1;0;5;71;61;66;68;78;337;0
3;1;1;1;1;1;1;2;1;1;0;5;50;53;51;43;71;255;0
2;1;1;1;1;1;1;2;1;2;0;1;40;29;37;32;31;171;2
3;1;1;1;1;1;1;0;1;3;0;1;65;54;58;61;50;294;0
1;0;1;0;0;0;0;2;1;1;0;5;59;59;63;69;53;309;0
4;1;1;1;0;0;0;0;2;3;0;1;52;40;49;49;58;242;2
3;1;1;1;0;1;1;1;0;1;0;5;65;50;56;62;69;295;0
3;1;1;0;1;0;0;0;0;1;0;1;46;56;31;40;47;218;2
5;1;1;1;1;1;0;2;1;3;0;5;67;65;65;63;74;328;0
4;1;1;1;1;1;1;1;1;3;0;5;63;64;65;62;78;323;0
3;1;1;1;1;0;0;0;1;2;0;1;58;54;57;59;61;287;0
4;1;1;1;0;1;0;2;1;2;0;0;56;64;59;61;77;307;0
4;1;1;1;0;1;1;1;2;2;0;1;40;39;34;36;40;187;2
5;1;1;1;1;1;1;1;1;2;0;5;62;60;66;52;77;307;0
3;1;1;1;0;1;0;2;1;3;0;5;74;73;66;65;75;350;0
5;1;1;1;1;1;0;2;1;2;1;5;67;76;67;72;78;355;0
2;1;1;1;0;1;1;0;1;2;0;5;54;56;49;48;67;265;0
5;1;1;1;0;1;0;2;1;2;0;5;73;83;72;72;70;373;0
2;1;1;1;1;0;0;1;1;3;0;1;50;37;42;32;57;208;2
5;1;1;1;1;1;1;0;1;2;0;5;77;64;67;64;80;345;0
6;1;1;1;1;1;1;0;1;4;0;1;62;72;50;59;68;307;0
3;1;1;0;0;0;0;0;0;2;0;1;68;71;64;68;76;342;0
4;1;1;1;1;1;1;0;0;0;0;1;59;58;54;51;58;278;0
3;1;1;1;1;1;1;3;1;3;0;1;67;59;60;59;66;308;0
4;1;1;1;1;1;0;0;2;1;0;1;74;82;76;77;86;390;0
5;1;1;1;1;1;0;2;1;3;0;5;68;63;58;65;67;319;0
5;1;1;1;1;1;0;2;1;2;0;5;67;64;68;70;63;335;0
4;1;1;1;1;1;1;2;1;2;0;5;53;55;45;42;59;248;2
5;1;1;1;1;1;1;2;0;2;0;1;68;64;67;49;61;310;0
3;1;1;1;1;0;0;0;1;2;0;5;55;61;56;48;58;276;0
5;1;1;1;1;1;1;1;1;1;0;1;73;47;58;47;72;287;0
4;1;1;1;1;1;1;1;0;1;0;1;64;57;59;58;76;304;0
4;1;1;1;1;1;1;3;0;2;0;5;44;55;56;49;42;252;0
3;1;1;1;1;1;1;2;1;3;0;5;52;46;35;49;42;226;2
4;1;1;1;1;0;1;0;1;1;0;5;61;52;54;61;71;290;0
2;1;1;1;0;1;1;0;1;3;0;5;60;53;57;56;61;284;0
4;1;1;1;1;1;0;2;1;1;0;5;54;60;60;48;53;277;0
2;1;1;1;0;1;0;0;1;0;0;1;52;42;33;42;43;212;2
3;1;1;1;1;0;0;1;2;2;0;1;50;61;49;56;48;268;0
4;1;1;1;1;1;0;0;0;4;0;1;54;40;38;36;56;215;2
3;1;1;1;1;1;0;1;2;1;0;1;66;58;54;62;56;298;0
3;1;1;0;1;0;0;0;0;2;0;1;48;41;56;41;47;233;2
5;1;0;1;0;1;1;2;2;1;0;1;37;44;38;30;48;190;2
1;1;0;0;1;0;0;1;1;2;0;4;43;39;48;46;45;220;2
1;1;0;0;0;0;0;1;2;2;0;4;49;48;48;48;50;242;2
3;1;1;1;0;0;0;0;1;3;0;2;63;63;63;58;60;308;0
4;1;1;1;1;1;1;2;2;3;1;5;67;71;66;75;81;353;0
2;1;1;1;1;1;1;0;1;3;0;1;58;55;35;49;41;243;2
1;1;0;0;0;0;0;1;2;0;0;4;56;58;52;54;41;270;0
2;0;0;0;0;0;0;0;1;0;0;3;51;48;39;52;34;232;2
2;1;1;1;1;1;0;1;0;3;0;4;60;61;59;57;71;301;0
3;1;1;1;1;1;0;0;2;0;0;3;39;35;45;32;45;192;2
1;0;1;0;0;0;0;0;1;2;0;4;48;52;56;48;51;255;0
2;1;1;1;0;0;0;0;1;2;0;4;56;57;52;51;60;272;0
2;1;1;1;1;0;0;3;2;2;0;1;46;62;44;48;55;252;0
3;1;1;1;0;0;0;1;0;1;0;1;59;76;49;59;74;309;0
6;1;1;1;1;1;1;2;2;3;0;1;57;51;59;61;57;285;0
1;1;1;0;0;0;0;0;0;0;0;1;32;23;33;32;40;154;2
4;0;1;0;0;0;0;0;1;2;1;3;31;23;33;37;35;157;2
1;1;1;0;1;0;1;0;2;3;0;4;40;50;43;40;51;219;2
3;1;1;1;1;0;1;1;1;1;0;2;53;58;43;45;47;248;2
3;1;1;1;1;0;0;2;2;3;0;4;47;49;54;49;50;249;2
3;1;1;1;1;1;0;0;2;2;0;1;67;50;33;56;54;258;0
1;1;1;1;1;1;0;0;1;0;0;2;42;35;35;33;46;185;2
1;0;1;0;0;0;0;0;1;3;0;4;58;59;57;38;55;266;0
4;1;1;1;1;0;1;0;1;3;0;3;51;52;48;44;45;242;2
3;1;1;1;1;0;0;1;0;1;0;1;65;55;60;67;75;314;0
5;1;1;1;1;1;1;2;1;3;1;5;78;71;69;70;82;364;0
2;1;1;1;1;1;0;1;1;1;0;1;53;40;42;47;49;229;2
3;1;1;1;0;0;0;1;1;3;0;4;37;21;35;34;40;162;2
3;1;1;0;1;0;0;0;1;1;0;2;50;46;39;41;44;220;2
2;1;0;0;1;0;0;2;1;2;0;4;56;60;54;58;47;281;0
2;0;0;0;0;0;0;0;1;1;0;4;36;31;40;24;26;161;2
4;1;1;1;0;0;0;2;2;1;0;1;58;70;53;59;49;296;0
5;1;1;1;1;1;1;3;1;2;0;5;72;74;67;69;82;357;0
2;1;0;0;1;1;0;0;1;2;1;3;33;33;35;28;26;159;2
1;1;0;1;0;0;0;2;2;1;0;4;52;49;44;35;48;226;2
3;0;0;1;0;0;0;0;2;1;0;4;44;44;47;30;42;207;2
1;0;1;0;1;1;0;2;1;1;0;3;35;37;31;31;36;168;2
4;1;1;1;1;1;1;2;2;3;0;5;62;55;58;52;80;293;0
3;0;1;0;0;0;0;1;2;2;0;1;43;51;49;40;44;228;2
3;1;1;1;1;1;1;3;1;2;0;5;40;54;44;41;65;232;2
3;1;1;1;0;0;0;1;1;2;0;1;44;50;49;45;48;235;2
1;1;1;1;1;0;1;0;2;3;0;3;42;34;34;36;38;183;2
3;1;0;0;1;0;0;0;2;0;0;1;34;41;44;39;51;202;2
1;0;1;0;0;0;0;1;1;0;0;3;47;37;33;35;36;189;2
2;0;0;0;0;0;0;0;1;3;0;4;47;47;41;49;50;232;2
2;1;1;1;1;1;0;0;1;2;0;4;44;44;47;46;40;224;2
2;0;0;0;1;0;0;0;0;4;0;4;39;48;44;40;37;212;2
4;1;1;1;1;1;1;3;1;3;0;1;59;53;56;59;82;293;0
2;1;1;1;1;0;1;0;1;3;0;1;62;68;54;59;56;302;0
1;0;0;0;1;0;0;1;1;2;0;3;39;34;35;34;45;181;2
4;1;1;1;1;1;1;2;2;2;0;1;46;27;30;25;47;166;2
2;0;0;1;0;0;0;1;1;2;0;4;47;51;48;39;35;227;2
1;1;0;0;0;0;0;1;0;0;0;3;55;61;56;66;44;292;0
1;1;0;1;1;0;0;0;1;3;0;1;47;48;46;42;43;228;2
6;1;1;1;1;1;1;2;1;2;1;5;67;76;76;81;79;377;0
1;0;1;0;0;0;0;0;2;4;0;1;46;49;32;41;34;207;2
6;1;1;1;1;1;1;3;1;3;1;5;68;64;58;72;100;341;0
1;1;1;1;0;0;0;1;1;0;0;5;66;62;63;61;64;315;0
1;1;1;1;0;0;0;1;1;2;0;3;51;53;52;45;47;250;2
4;1;1;1;0;0;0;1;1;3;0;1;45;36;47;33;40;201;2
5;1;0;0;0;0;0;2;1;0;0;4;35;38;33;44;41;189;2
1;0;1;0;0;0;0;0;1;2;0;3;40;41;37;36;32;190;2
1;0;1;0;1;0;0;0;1;0;0;3;54;57;53;59;44;274;0
1;1;1;1;0;0;0;0;2;3;0;3;54;59;50;45;51;260;0
3;1;1;1;0;0;1;1;1;1;0;5;53;47;49;42;53;241;2
3;1;1;1;1;0;1;0;2;3;0;4;49;49;47;42;50;235;2
3;1;1;0;1;0;0;3;1;3;0;1;52;48;38;38;48;222;2
4;1;1;1;1;1;0;2;1;2;1;1;70;71;64;71;77;348;0
2;1;1;1;0;0;0;3;1;1;0;4;56;66;57;52;68;293;0
3;1;1;1;1;1;0;0;2;0;0;1;57;51;48;53;47;259;0
2;0;1;1;1;0;1;0;1;2;0;4;50;48;41;38;26;214;2
3;1;1;1;1;0;0;2;1;1;0;5;62;70;67;57;59;318;0
3;0;1;1;1;1;0;2;1;2;0;1;49;61;52;47;43;258;0
3;1;1;1;1;1;0;2;0;2;0;5;64;64;61;60;70;314;0
3;1;1;1;1;0;0;1;1;0;0;1;58;42;43;51;29;235;2
3;1;1;1;0;0;0;2;0;1;0;5;74;75;76;69;80;370;0
4;1;1;1;1;1;0;1;1;1;0;1;68;65;67;63;75;332;0
1;1;0;1;0;1;0;2;1;2;0;1;63;58;55;48;50;278;0
0;1;1;0;1;0;0;0;1;1;0;1;36;28;44;28;42;173;2
2;0;0;0;0;0;0;1;1;4;0;3;59;52;33;52;53;247;2
0;0;0;0;1;0;0;0;1;0;0;4;40;27;34;32;37;168;2
1;1;0;0;1;0;0;0;1;3;0;4;55;58;58;47;53;272;0
2;1;1;1;0;0;0;0;1;1;0;3;47;50;53;47;51;247;2
1;1;1;0;1;0;0;0;1;1;0;1;50;42;38;46;35;217;2
1;1;0;1;0;0;0;1;1;2;0;4;50;31;30;28;41;176;2
2;1;1;0;0;1;0;1;1;2;0;2;48;48;47;44;40;231;2
2;1;1;1;1;1;0;1;0;2;0;1;66;61;61;64;58;313;0
5;1;1;1;1;1;1;2;1;2;1;5;71;100;74;70;78;393;0
5;1;0;1;1;0;0;2;1;3;0;1;68;67;61;66;82;334;0
0;0;0;0;0;0;0;0;0;3;0;3;32;38;39;45;41;193;2
2;1;1;1;1;0;0;1;2;0;0;1;68;66;68;64;69;333;0
2;1;1;0;0;0;0;0;0;0;0;3;37;50;32;43;32;199;2
2;0;0;1;0;0;0;1;2;1;0;2;53;43;51;39;38;229;2
3;1;1;1;1;1;1;0;2;2;0;1;44;56;58;41;46;247;2
1;1;1;0;0;0;0;0;0;2;0;3;40;37;37;40;34;191;2
2;1;1;0;1;0;0;0;0;2;0;4;41;47;47;43;48;224;2
3;1;1;0;0;0;0;0;1;2;0;4;52;45;44;37;47;223;2
6;1;1;1;1;1;1;3;1;2;1;1;66;70;66;56;80;328;0
2;1;1;0;1;0;0;2;1;3;0;1;51;36;42;44;46;217;2
1;1;0;1;0;0;1;1;2;3;0;4;53;46;53;55;54;260;0
2;1;1;1;0;0;0;1;1;1;0;4;39;51;45;38;44;217;2
3;1;1;1;1;1;1;2;1;3;0;1;41;50;47;41;49;225;2
2;1;1;1;0;0;0;1;1;1;0;3;72;50;47;68;54;294;0
4;1;1;1;1;1;1;2;1;3;0;1;66;67;66;64;65;328;0
2;1;1;1;1;1;1;0;1;2;0;1;54;27;41;48;47;214;2
2;1;1;1;0;0;0;1;1;3;0;3;52;59;64;56;60;290;0
2;1;0;0;0;1;0;0;1;4;0;1;43;36;39;27;50;187;2
5;0;0;0;0;0;0;0;0;4;0;4;47;40;42;40;40;210;2
3;1;1;1;0;1;0;0;2;2;0;4;55;44;40;44;36;225;2
4;1;0;1;1;1;0;3;1;2;0;1;32;19;39;33;35;155;2
3;1;0;1;1;1;1;2;0;2;0;5;70;64;63;64;78;331;0
1;1;1;1;0;0;0;2;1;2;0;1;66;67;55;52;62;301;0
1;0;0;0;0;0;0;0;0;4;0;3;36;35;31;28;30;162;2
3;0;0;0;0;0;0;1;0;1;0;3;38;40;37;31;44;185;2
1;0;1;0;0;0;0;0;0;0;0;4;49;52;47;48;53;247;2
3;1;1;1;1;0;0;1;1;2;0;1;60;54;52;53;57;275;0
5;1;1;1;1;1;1;3;1;2;1;5;77;64;70;62;80;346;0
2;0;1;0;0;0;0;1;1;2;0;4;54;50;50;53;31;251;0
5;1;1;1;0;1;0;1;1;1;0;5;66;66;63;72;73;336;0
4;1;1;1;1;1;0;2;1;2;1;5;67;100;80;80;83;409;0
2;0;1;0;0;0;0;0;1;1;0;3;56;49;38;48;58;243;2
3;1;1;1;1;0;0;2;2;2;0;5;51;73;71;58;59;315;0
2;0;0;0;0;0;0;0;0;4;0;4;47;47;49;36;37;221;2
2;1;1;1;0;0;0;1;1;1;0;3;47;51;46;54;46;246;2
4;1;1;1;1;0;0;3;2;3;0;1;55;53;49;48;41;252;0
4;1;1;1;1;0;0;0;1;1;0;3;49;54;38;45;38;229;2
2;1;1;1;1;0;0;2;1;2;0;4;53;54;51;54;42;261;0
3;1;1;1;1;1;0;1;1;1;0;1;29;40;42;30;44;180;2
3;0;0;1;0;0;0;0;2;2;0;3;42;39;37;24;50;183;2
3;1;1;1;1;1;0;2;1;3;0;1;72;59;58;65;72;321;0
1;1;1;1;1;1;0;1;1;3;0;1;58;54;48;62;57;278;0
2;1;1;0;0;0;0;0;2;2;0;3;50;46;43;39;43;222;2
2;1;0;0;1;0;0;0;0;1;0;3;54;40;48;46;51;237;2
3;1;1;1;0;1;0;0;1;3;0;3;63;63;57;61;48;300;0
5;1;1;1;1;1;0;2;2;3;1;5;73;100;75;75;86;406;0
3;1;1;1;1;1;1;1;2;2;0;3;50;41;41;37;40;210;2
1;0;1;0;1;0;0;0;1;1;0;4;58;42;40;47;32;228;2
2;1;1;1;0;0;0;0;2;2;0;1;45;46;36;39;38;206;2
3;1;1;1;1;0;1;0;0;3;0;4;54;55;47;43;53;250;2
1;1;1;1;1;1;0;0;1;1;0;5;44;41;41;30;30;192;2
2;0;1;0;0;0;0;2;1;4;0;1;46;49;43;43;44;226;2
2;1;1;1;1;1;0;1;1;1;0;3;36;33;37;30;44;174;2
2;1;1;1;1;0;0;2;1;1;0;1;55;57;39;48;49;248;2
1;0;0;0;0;0;0;0;0;4;0;1;38;41;32;48;46;201;2
3;1;1;1;0;0;0;1;0;3;0;1;47;47;58;42;56;245;2
1;1;0;0;0;0;0;0;0;1;0;3;40;54;52;35;31;221;2
0;1;1;1;0;0;0;2;1;2;0;2;50;49;47;45;47;238;2
0;1;1;1;1;1;0;0;2;4;0;2;38;28;36;28;34;163;2
1;1;1;1;0;0;0;1;0;0;0;5;75;69;69;68;74;353;0
3;1;0;1;1;0;0;2;1;1;0;1;57;56;50;48;51;263;0
3;1;1;1;0;0;0;2;1;3;0;1;51;49;54;52;57;260;0
3;1;1;1;1;1;0;0;2;3;0;4;50;54;48;55;50;258;0
1;1;1;0;0;0;0;0;1;1;0;4;40;53;44;46;42;227;2
3;0;1;0;0;1;0;0;1;1;0;4;40;53;51;61;47;255;0
3;1;0;0;1;1;0;2;0;2;0;1;56;55;55;57;53;278;0
2;1;0;0;1;0;1;1;1;1;0;1;55;60;54;49;53;272;0
4;1;1;1;1;1;1;3;1;1;0;5;73;69;62;75;77;352;0
2;1;0;1;1;1;0;0;1;3;0;4;50;44;41;40;49;221;2
2;1;1;1;1;1;1;2;2;2;0;4;51;62;48;42;45;252;0
3;1;1;1;1;1;1;2;2;1;0;1;45;45;44;47;47;227;2
5;1;1;1;1;1;1;2;0;3;0;5;73;71;70;66;80;354;0
6;1;1;1;1;1;1;2;1;3;0;5;62;69;58;58;88;319;0
3;1;1;0;0;0;0;0;0;2;0;4;37;51;49;47;47;230;2
0;0;1;0;0;0;0;0;0;0;0;4;43;43;44;28;34;195;2
2;1;0;0;0;0;0;0;1;2;0;1;44;49;40;37;34;209;2
1;1;0;0;0;1;1;0;1;0;0;2;55;46;31;52;50;232;2
4;1;1;1;0;1;1;0;1;2;0;1;51;47;50;44;46;239;2
2;1;1;0;0;0;1;0;1;2;0;3;38;35;37;36;35;182;2
4;1;1;1;1;1;1;1;0;2;0;5;74;72;74;76;84;374;0
4;1;1;1;1;0;0;0;1;3;0;5;76;73;70;62;71;352;0
6;1;1;1;1;1;1;3;1;3;1;5;64;68;60;58;76;318;0
4;1;0;1;0;0;0;1;1;3;0;1;52;40;41;49;47;228;2
3;0;0;1;0;0;0;0;1;0;0;0;38;37;43;39;44;198;2
4;1;1;1;1;1;1;2;1;3;0;5;70;69;73;60;80;345;0
3;1;1;1;1;0;0;2;2;2;0;3;64;53;56;63;30;284;0
2;1;1;1;1;1;0;0;2;2;0;1;60;35;46;41;47;228;2
3;1;1;1;1;1;0;2;1;1;0;5;70;71;69;70;72;351;0
3;1;1;0;0;1;0;2;1;3;0;1;46;57;51;43;37;242;2
4;1;1;1;1;1;1;3;1;3;0;1;49;47;38;44;42;222;2
1;1;1;0;0;0;0;1;1;1;0;4;42;41;39;32;35;191;2
2;1;1;0;1;0;0;2;1;0;0;4;47;42;39;31;56;205;2
2;1;1;0;0;0;1;2;1;1;0;3;57;51;52;56;48;268;0
5;1;1;1;1;1;1;3;1;3;1;5;72;76;77;78;100;388;0
4;1;1;1;1;1;1;2;1;3;0;5;52;48;47;41;63;241;2
3;1;1;1;1;1;0;1;2;2;0;1;59;52;52;43;70;265;0
3;1;1;1;1;1;1;0;1;3;0;1;40;36;40;33;43;188;2
1;0;1;0;0;0;0;1;2;4;1;3;45;27;34;32;30;171;2
6;1;1;1;1;1;1;1;1;3;1;5;76;78;69;78;100;386;0
1;1;0;0;1;0;0;0;1;0;0;4;47;42;48;46;48;230;2
2;1;0;0;0;0;0;1;2;1;0;1;73;57;54;59;66;306;0
4;1;1;1;0;1;1;2;1;1;1;1;45;62;59;44;64;267;0
3;1;1;1;0;0;0;2;2;2;0;3;60;56;46;48;49;261;0
6;1;1;1;1;1;1;3;1;3;0;5;68;65;62;60;87;328;0
2;1;1;1;0;0;1;0;1;2;0;1;74;81;74;73;74;377;0
5;1;1;1;1;1;0;2;1;3;0;5;72;71;69;65;75;348;0
2;0;1;0;1;0;0;0;1;0;0;3;52;48;44;34;51;225;2
1;1;1;1;0;0;0;1;0;1;0;1;63;61;65;62;70;317;0
3;1;1;1;1;1;1;0;1;3;0;4;56;41;38;39;45;218;2
1;1;1;1;1;0;0;1;1;0;0;1;43;44;38;38;43;205;2
3;1;1;1;1;1;0;1;1;2;0;1;65;60;61;62;51;306;0
3;1;1;1;1;1;1;1;2;1;0;5;72;82;69;73;78;372;0
4;1;1;1;1;1;1;0;0;3;0;1;61;58;57;58;73;298;0
3;1;0;1;0;1;0;2;0;1;0;1;50;51;53;61;52;268;0
2;1;1;1;1;0;0;2;1;3;0;4;58;44;44;36;60;233;2
4;1;1;1;1;1;0;2;1;1;0;2;42;34;41;40;40;197;2
3;1;1;1;1;0;1;0;1;3;0;1;65;45;56;58;78;288;0
4;1;0;1;1;0;1;0;1;0;0;5;69;67;57;64;70;323;0
4;0;1;0;0;1;0;0;2;2;0;4;42;36;29;32;43;177;2
3;1;1;1;1;1;0;0;2;3;0;1;67;65;58;67;69;323;0
2;1;1;1;0;0;0;2;1;3;0;4;43;54;42;42;50;228;2
2;1;1;1;1;0;0;2;1;2;0;3;42;35;40;38;44;196;2
4;1;1;1;1;1;1;3;1;3;1;5;68;79;75;72;85;372;0
6;1;1;1;1;1;1;2;1;2;1;5;70;71;69;68;85;353;0
3;1;1;1;1;0;1;0;1;3;0;1;64;62;55;62;73;308;0
2;1;1;1;1;1;1;1;1;2;0;1;47;43;39;40;45;212;2
2;0;0;0;0;0;0;0;1;1;0;4;40;29;36;29;42;171;2
6;1;1;1;1;1;1;0;2;2;0;5;67;62;62;67;100;336;0
1;1;1;1;1;0;1;2;0;1;0;5;55;58;59;48;70;281;0
2;1;1;1;1;1;1;1;1;2;0;5;68;82;70;73;69;365;0
3;1;1;0;1;0;0;0;0;2;0;1;38;51;43;48;28;218;2
1;1;1;1;1;0;0;0;2;3;0;1;41;32;41;34;45;188;2
3;1;1;1;1;0;1;3;2;2;0;1;58;51;43;42;57;246;2
4;1;1;1;1;1;1;2;2;3;1;5;62;67;71;62;81;333;0
4;1;1;1;1;1;1;1;2;3;1;5;64;60;55;64;82;312;0
3;1;1;0;0;1;0;0;1;3;0;3;35;47;35;29;42;185;2
3;1;0;0;1;0;0;0;1;1;0;4;41;33;36;24;47;173;2
3;1;1;1;0;0;1;2;2;3;0;0;57;62;59;56;53;290;0
2;1;1;1;1;1;1;0;1;2;0;5;68;53;47;56;52;278;0
4;1;1;1;1;1;0;0;2;3;1;5;58;58;55;56;80;293;0
6;1;1;1;1;1;1;2;1;3;1;5;71;75;69;64;81;353;0
5;1;1;1;1;1;1;1;1;3;0;5;49;48;47;41;57;235;2
2;1;1;1;0;1;0;2;1;1;0;5;62;52;54;55;56;279;0
2;0;1;1;1;0;1;0;0;3;0;1;49;35;44;43;46;215;2
